Loop Step: 0.0310 | Loop Time: 4.32 | Pressure: -2.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.08 | Pressure: 198.03 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.11 | Pressure: 198.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.15 | Pressure: 198.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.18 | Pressure: 198.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.21 | Pressure: 199.05 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.24 | Pressure: 198.21 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.27 | Pressure: 199.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.30 | Pressure: 199.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.34 | Pressure: 198.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.37 | Pressure: 200.55 | Solenoid: RELEASE
Loop Step: 0.0320 | Loop Time: 39.40 | Pressure: 195.26 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.43 | Pressure: 193.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.47 | Pressure: 194.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.50 | Pressure: 194.72 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.53 | Pressure: 195.20 | Solenoid: PRESSURIZE
