Loop Step: 0.0310 | Loop Time: 4.60 | Pressure: 0.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.37 | Pressure: 190.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.40 | Pressure: 190.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.44 | Pressure: 191.05 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.47 | Pressure: 191.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.50 | Pressure: 191.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.53 | Pressure: 191.84 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.56 | Pressure: 190.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.60 | Pressure: 192.20 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.63 | Pressure: 192.39 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.66 | Pressure: 192.67 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.69 | Pressure: 192.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.72 | Pressure: 193.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.76 | Pressure: 193.47 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.79 | Pressure: 193.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.82 | Pressure: 194.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.85 | Pressure: 194.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.88 | Pressure: 194.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.92 | Pressure: 194.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.95 | Pressure: 195.12 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.98 | Pressure: 195.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.01 | Pressure: 195.47 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.04 | Pressure: 195.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.08 | Pressure: 194.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.11 | Pressure: 196.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.14 | Pressure: 196.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.17 | Pressure: 196.59 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.20 | Pressure: 196.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.24 | Pressure: 196.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.27 | Pressure: 196.97 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.30 | Pressure: 197.26 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.33 | Pressure: 197.49 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.36 | Pressure: 197.73 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.40 | Pressure: 197.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.43 | Pressure: 198.20 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.46 | Pressure: 198.61 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.49 | Pressure: 198.97 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.52 | Pressure: 199.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.56 | Pressure: 199.13 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.59 | Pressure: 197.85 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.62 | Pressure: 199.35 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.65 | Pressure: 199.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.68 | Pressure: 199.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.72 | Pressure: 200.06 | Solenoid: RELEASE
Loop Step: 0.0320 | Loop Time: 40.75 | Pressure: 195.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.78 | Pressure: 193.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.81 | Pressure: 194.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.84 | Pressure: 194.99 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.88 | Pressure: 195.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.91 | Pressure: 195.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.94 | Pressure: 196.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 40.97 | Pressure: 196.36 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.00 | Pressure: 196.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.04 | Pressure: 197.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.07 | Pressure: 197.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.10 | Pressure: 196.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.13 | Pressure: 198.38 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.16 | Pressure: 198.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.20 | Pressure: 198.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.23 | Pressure: 199.04 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.26 | Pressure: 199.47 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.29 | Pressure: 199.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.32 | Pressure: 199.99 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.36 | Pressure: 200.27 | Solenoid: RELEASE
Loop Step: 0.0320 | Loop Time: 41.39 | Pressure: 195.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.42 | Pressure: 194.20 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.45 | Pressure: 194.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.48 | Pressure: 195.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.52 | Pressure: 193.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.55 | Pressure: 195.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.58 | Pressure: 196.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.61 | Pressure: 196.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.64 | Pressure: 197.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.68 | Pressure: 197.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.71 | Pressure: 197.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.74 | Pressure: 198.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.77 | Pressure: 198.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.80 | Pressure: 199.15 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.84 | Pressure: 199.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.87 | Pressure: 199.60 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.90 | Pressure: 199.97 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 41.93 | Pressure: 200.34 | Solenoid: RELEASE
Loop Step: 0.0320 | Loop Time: 41.96 | Pressure: 195.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.00 | Pressure: 194.36 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.03 | Pressure: 195.05 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.06 | Pressure: 195.54 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.09 | Pressure: 195.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.12 | Pressure: 194.73 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.16 | Pressure: 196.68 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.19 | Pressure: 196.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.22 | Pressure: 197.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.25 | Pressure: 197.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.28 | Pressure: 198.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.32 | Pressure: 198.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.35 | Pressure: 198.72 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.38 | Pressure: 199.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.41 | Pressure: 199.75 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.44 | Pressure: 200.09 | Solenoid: RELEASE
Loop Step: 0.0320 | Loop Time: 42.48 | Pressure: 195.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.51 | Pressure: 193.99 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.54 | Pressure: 194.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.57 | Pressure: 195.00 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.60 | Pressure: 195.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.64 | Pressure: 194.33 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.67 | Pressure: 196.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.70 | Pressure: 196.49 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.73 | Pressure: 196.86 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.76 | Pressure: 197.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.80 | Pressure: 197.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.83 | Pressure: 198.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.86 | Pressure: 198.59 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.89 | Pressure: 198.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.92 | Pressure: 199.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.96 | Pressure: 199.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 42.99 | Pressure: 199.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.02 | Pressure: 200.37 | Solenoid: RELEASE
Loop Step: 0.0320 | Loop Time: 43.05 | Pressure: 194.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.08 | Pressure: 194.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.12 | Pressure: 195.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.15 | Pressure: 195.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.18 | Pressure: 196.24 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.21 | Pressure: 196.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.24 | Pressure: 196.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.28 | Pressure: 197.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.31 | Pressure: 197.72 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.34 | Pressure: 198.04 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.37 | Pressure: 198.44 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.40 | Pressure: 198.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.44 | Pressure: 199.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.47 | Pressure: 199.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.50 | Pressure: 199.85 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 43.53 | Pressure: 200.28 | Solenoid: RELEASE
